Detected	Degrees Per Second	Correct Count	Step Size	Subject Number	Height	Age	Sex	RA Name	Other
True	0	6	0.018	12	66	18	Option A	Eva	
True	-0.378	7	0.018	12	66	18	Option A	Eva	
True	0.351	8	0.018	12	66	18	Option A	Eva	
False	-0.3239999	8	0.018	12	66	18	Option A	Eva	
True	0	9	0.018	12	66	18	Option A	Eva	
True	-0.324	1	0.0108	12	66	18	Option A	Eva	
True	0.3078	2	0.0108	12	66	18	Option A	Eva	
True	-0.2916	3	0.0108	12	66	18	Option A	Eva	
False	0.2754	3	0.0108	12	66	18	Option A	Eva	
False	0	3	0.0108	12	66	18	Option A	Eva	
True	-1.5	1	0.05	13	70	19	Option A	Eva	
True	1.425	2	0.05	13	70	19	Option A	Eva	
True	0	3	0.05	13	70	19	Option A	Eva	
True	1.275	4	0.05	13	70	19	Option A	Eva	
True	-1.2	5	0.05	13	70	19	Option A	Eva	
True	1.125	6	0.05	13	70	19	Option A	Eva	
True	-1.05	7	0.05	13	70	19	Option A	Eva	
True	0	8	0.05	13	70	19	Option A	Eva	
True	-0.8999999	9	0.05	13	70	19	Option A	Eva	
False	0	9	0.05	13	70	19	Option A	Eva	
True	-0.9	1	0.03	13	70	19	Option A	Eva	
True	0	2	0.03	13	70	19	Option A	Eva	
True	-0.8100001	3	0.03	13	70	19	Option A	Eva	
True	0	4	0.03	13	70	19	Option A	Eva	
True	0	5	0.03	13	70	19	Option A	Eva	
False	0	5	0.03	13	70	19	Option A	Eva	
True	0	6	0.03	13	70	19	Option A	Eva	
True	0.5850002	7	0.03	13	70	19	Option A	Eva	
True	-0.5400001	8	0.03	13	70	19	Option A	Eva	
True	0	9	0.03	13	70	19	Option A	Eva	
True	0	1	0.018	13	70	19	Option A	Eva	
False	0.513	1	0.018	13	70	19	Option A	Eva	
True	-0.486	2	0.018	13	70	19	Option A	Eva	
False	0	2	0.018	13	70	19	Option A	Eva	
True	1.5	1	0.05	Test	9999	9999	Option A	V	999
True	-1.425	2	0.05	Test	9999	9999	Option A	V	999
True	0	3	0.05	Test	9999	9999	Option A	V	999
True	0	4	0.05	Test	9999	9999	Option A	V	999
True	0	5	0.05	Test	9999	9999	Option A	V	999
True	0	6	0.05	Test	9999	9999	Option A	V	999
True	0	7	0.05	Test	9999	9999	Option A	V	999
True	0	8	0.05	Test	9999	9999	Option A	V	999
True	0.8999999	9	0.05	Test	9999	9999	Option A	V	999
True	0	10	0.05	Test	9999	9999	Option A	V	999
True	0	1	0.03	Test	9999	9999	Option A	V	999
True	-0.8550001	2	0.03	Test	9999	9999	Option A	V	999
True	0	3	0.03	Test	9999	9999	Option A	V	999
True	0	4	0.03	Test	9999	9999	Option A	V	999
True	0	5	0.03	Test	9999	9999	Option A	V	999
True	0	6	0.03	Test	9999	9999	Option A	V	999
True	0	7	0.03	Test	9999	9999	Option A	V	999
True	-0.5850002	8	0.03	Test	9999	9999	Option A	V	999
True	0.5400001	9	0.03	Test	9999	9999	Option A	V	999
True	0	10	0.03	Test	9999	9999	Option A	V	999
True	0.54	1	0.018	Test	9999	9999	Option A	V	999
True	-0.513	2	0.018	Test	9999	9999	Option A	V	999
True	0	3	0.018	Test	9999	9999	Option A	V	999
True	-0.459	4	0.018	Test	9999	9999	Option A	V	999
True	0	5	0.018	Test	9999	9999	Option A	V	999
True	0	6	0.018	Test	9999	9999	Option A	V	999
True	0.378	7	0.018	Test	9999	9999	Option A	V	999
True	0	8	0.018	Test	9999	9999	Option A	V	999
True	0.3239999	9	0.018	Test	9999	9999	Option A	V	999
True	-0.2969999	10	0.018	Test	9999	9999	Option A	V	999
True	0.324	1	0.0108	Test	9999	9999	Option A	V	999
True	0	2	0.0108	Test	9999	9999	Option A	V	999
True	0.2916	3	0.0108	Test	9999	9999	Option A	V	999
True	0	4	0.0108	Test	9999	9999	Option A	V	999
True	0	5	0.0108	Test	9999	9999	Option A	V	999
True	-0.243	6	0.0108	Test	9999	9999	Option A	V	999
False	0	6	0.0108	Test	9999	9999	Option A	V	999
True	0	7	0.0108	Test	9999	9999	Option A	V	999
True	0.1944	8	0.0108	Test	9999	9999	Option A	V	999
True	-0.1782	9	0.0108	Test	9999	9999	Option A	V	999
True	0.1944	1	0.006480001	Test	9999	9999	Option A	V	999
True	0	2	0.006480001	Test	9999	9999	Option A	V	999
True	0.17496	3	0.006480001	Test	9999	9999	Option A	V	999
True	-0.16524	4	0.006480001	Test	9999	9999	Option A	V	999
True	0.15552	5	0.006480001	Test	9999	9999	Option A	V	999
False	0	5	0.006480001	Test	9999	9999	Option A	V	999
True	0.13608	6	0.006480001	Test	9999	9999	Option A	V	999
True	0	7	0.006480001	Test	9999	9999	Option A	V	999
False	0.11664	7	0.006480001	Test	9999	9999	Option A	V	999
True	0	8	0.006480001	Test	9999	9999	Option A	V	999
True	0	1	0.003888001	Test	9999	9999	Option A	V	999
False	0	1	0.003888001	Test	9999	9999	Option A	V	999
False	0	1	0.003888001	Test	9999	9999	Option A	V	999
True	0	2	0.003888001	Test	9999	9999	Option A	V	999
True	0	3	0.003888001	Test	9999	9999	Option A	V	999
False	0	3	0.003888001	Test	9999	9999	Option A	V	999
False	0	3	0.003888001	Test	9999	9999	Option A	V	999
False	0	3	0.003888001	Test	9999	9999	Option A	V	999
True	0.069984	4	0.003888001	Test	9999	9999	Option A	V	999
False	0	4	0.003888001	Test	9999	9999	Option A	V	999
False	0	0	0.003888001	Test	9999	9999	Option A	V	999
True	0	1	0.003888001	Test	9999	9999	Option A	V	999
False	0	1	0.003888001	Test	9999	9999	Option A	V	999
True	0	2	0.003888001	Test	9999	9999	Option A	V	999
True	0	3	0.003888001	Test	9999	9999	Option A	V	999
True	0	4	0.003888001	Test	9999	9999	Option A	V	999
False	0.081648	4	0.003888001	Test	9999	9999	Option A	V	999
True	0	5	0.003888001	Test	9999	9999	Option A	V	999
True	0.069984	6	0.003888001	Test	9999	9999	Option A	V	999
False	-0.064152	6	0.003888001	Test	9999	9999	Option A	V	999
True	0.11664	1	0.003888001	Test	9999	9999	Option A	V	999
True	0	2	0.003888001	Test	9999	9999	Option A	V	999
False	0	2	0.003888001	Test	9999	9999	Option A	V	999
False	-0.099144	2	0.003888001	Test	9999	9999	Option A	V	999
True	0.093312	3	0.003888001	Test	9999	9999	Option A	V	999
False	-0.08748	3	0.003888001	Test	9999	9999	Option A	V	999
True	0	4	0.003888001	Test	9999	9999	Option A	V	999
True	0	5	0.003888001	Test	9999	9999	Option A	V	999
False	0	5	0.003888001	Test	9999	9999	Option A	V	999
False	0	5	0.003888001	Test	9999	9999	Option A	V	999
True	0	1	0.003888001	Test	9999	9999	Option A	V	999
False	0	1	0.003888001	Test	9999	9999	Option A	V	999
True	0	2	0.003888001	Test	9999	9999	Option A	V	999
True	0	3	0.003888001	Test	9999	9999	Option A	V	999
True	0	4	0.003888001	Test	9999	9999	Option A	V	999
False	-0.08748	4	0.003888001	Test	9999	9999	Option A	V	999
True	0.081648	5	0.003888001	Test	9999	9999	Option A	V	999
False	-0.07581601	5	0.003888001	Test	9999	9999	Option A	V	999
True	0.069984	6	0.003888001	Test	9999	9999	Option A	V	999
False	0	6	0.003888001	Test	9999	9999	Option A	V	999
True	1	1	0.05	14	61	18	Option A	Mayela	
True	-0.95	2	0.05	14	61	18	Option A	Mayela	
False	0.9	2	0.05	14	61	18	Option A	Mayela	
True	0	3	0.05	14	61	18	Option A	Mayela	
True	0	4	0.05	14	61	18	Option A	Mayela	
True	-0.7499999	5	0.05	14	61	18	Option A	Mayela	
True	0.6999999	6	0.05	14	61	18	Option A	Mayela	
False	-0.6499999	6	0.05	14	61	18	Option A	Mayela	
False	0	6	0.05	14	61	18	Option A	Mayela	
True	0	7	0.05	14	61	18	Option A	Mayela	
False	0	0	0.03	14	61	18	Option A	Mayela	
False	0	0	0.03	14	61	18	Option A	Mayela	
True	0	1	0.03	14	61	18	Option A	Mayela	
True	-0.5100001	2	0.03	14	61	18	Option A	Mayela	
False	0.4800001	2	0.03	14	61	18	Option A	Mayela	
False	0	2	0.03	14	61	18	Option A	Mayela	
True	0	3	0.03	14	61	18	Option A	Mayela	
False	-0.3900001	3	0.03	14	61	18	Option A	Mayela	
False	0.3600001	3	0.03	14	61	18	Option A	Mayela	
True	-0.3300001	4	0.03	14	61	18	Option A	Mayela	
False	0	0	0.03	14	61	18	Option A	Mayela	
True	-0.5700001	1	0.03	14	61	18	Option A	Mayela	
True	0	2	0.03	14	61	18	Option A	Mayela	
True	-0.5100001	3	0.03	14	61	18	Option A	Mayela	
True	0	4	0.03	14	61	18	Option A	Mayela	
True	-0.4500001	5	0.03	14	61	18	Option A	Mayela	
True	0	6	0.03	14	61	18	Option A	Mayela	
True	0	7	0.03	14	61	18	Option A	Mayela	
True	0	8	0.03	14	61	18	Option A	Mayela	
True	0	9	0.03	14	61	18	Option A	Mayela	
False	0	0	0.018	14	61	18	Option A	Mayela	
True	0	1	0.018	14	61	18	Option A	Mayela	
True	0	2	0.018	14	61	18	Option A	Mayela	
True	-0.306	3	0.018	14	61	18	Option A	Mayela	
True	0	4	0.018	14	61	18	Option A	Mayela	
True	0	5	0.018	14	61	18	Option A	Mayela	
True	0.252	6	0.018	14	61	18	Option A	Mayela	
False	0	6	0.018	14	61	18	Option A	Mayela	
True	0	7	0.018	14	61	18	Option A	Mayela	
True	0	8	0.018	14	61	18	Option A	Mayela	
True	0	1	0.0108	14	61	18	Option A	Mayela	
True	-0.2052	2	0.0108	14	61	18	Option A	Mayela	
True	0.1944	3	0.0108	14	61	18	Option A	Mayela	
True	-0.1836	4	0.0108	14	61	18	Option A	Mayela	
True	0	5	0.0108	14	61	18	Option A	Mayela	
True	0	6	0.0108	14	61	18	Option A	Mayela	
False	0.1512	6	0.0108	14	61	18	Option A	Mayela	
False	0	6	0.0108	14	61	18	Option A	Mayela	
False	0	6	0.0108	14	61	18	Option A	Mayela	
False	0	6	0.0108	14	61	18	Option A	Mayela	
False	0	0	0.0108	14	61	18	Option A	Mayela	
True	-0.2052	1	0.0108	14	61	18	Option A	Mayela	
False	0.1944	1	0.0108	14	61	18	Option A	Mayela	
False	0	1	0.0108	14	61	18	Option A	Mayela	
False	0.1728	1	0.0108	14	61	18	Option A	Mayela	
False	0	1	0.0108	14	61	18	Option A	Mayela	
True	0.1512	2	0.0108	14	61	18	Option A	Mayela	
False	0	2	0.0108	14	61	18	Option A	Mayela	
False	0.1296	2	0.0108	14	61	18	Option A	Mayela	
True	-1	1	0.05	15	69	20	Option A	Mayela	
False	0	1	0.05	15	69	20	Option A	Mayela	
True	0	2	0.05	15	69	20	Option A	Mayela	
True	0.85	3	0.05	15	69	20	Option A	Mayela	
False	-0.8	3	0.05	15	69	20	Option A	Mayela	
False	0	3	0.05	15	69	20	Option A	Mayela	
False	-0.6999999	3	0.05	15	69	20	Option A	Mayela	
False	0	3	0.05	15	69	20	Option A	Mayela	
True	0	4	0.05	15	69	20	Option A	Mayela	
False	0	4	0.05	15	69	20	Option A	Mayela	
True	-1	1	0.05	15	69	20	Option A	Mayela	
True	0.95	2	0.05	15	69	20	Option A	Mayela	
True	0	3	0.05	15	69	20	Option A	Mayela	
True	0.85	4	0.05	15	69	20	Option A	Mayela	
True	0	5	0.05	15	69	20	Option A	Mayela	
True	0	6	0.05	15	69	20	Option A	Mayela	
True	-0.6999999	7	0.05	15	69	20	Option A	Mayela	
True	0	8	0.05	15	69	20	Option A	Mayela	
True	0	9	0.05	15	69	20	Option A	Mayela	
True	0	10	0.05	15	69	20	Option A	Mayela	
True	0	1	0.03	15	69	20	Option A	Mayela	
True	0	2	0.03	15	69	20	Option A	Mayela	
True	0	3	0.03	15	69	20	Option A	Mayela	
True	0.5100001	4	0.03	15	69	20	Option A	Mayela	
True	0	5	0.03	15	69	20	Option A	Mayela	
True	0.4500001	6	0.03	15	69	20	Option A	Mayela	
True	0	7	0.03	15	69	20	Option A	Mayela	
True	0	8	0.03	15	69	20	Option A	Mayela	
True	-0.3600001	9	0.03	15	69	20	Option A	Mayela	
True	0.3300001	10	0.03	15	69	20	Option A	Mayela	
True	0	1	0.018	15	69	20	Option A	Mayela	
True	0.342	2	0.018	15	69	20	Option A	Mayela	
True	-0.324	3	0.018	15	69	20	Option A	Mayela	
False	0	3	0.018	15	69	20	Option A	Mayela	
True	-0.288	4	0.018	15	69	20	Option A	Mayela	
True	0	5	0.018	15	69	20	Option A	Mayela	
True	0	6	0.018	15	69	20	Option A	Mayela	
True	0.234	7	0.018	15	69	20	Option A	Mayela	
True	0	8	0.018	15	69	20	Option A	Mayela	
False	0	8	0.018	15	69	20	Option A	Mayela	
True	0	1	0.0108	15	69	20	Option A	Mayela	
False	0	1	0.0108	15	69	20	Option A	Mayela	
True	0	2	0.0108	15	69	20	Option A	Mayela	
True	0	3	0.0108	15	69	20	Option A	Mayela	
True	-0.1728	4	0.0108	15	69	20	Option A	Mayela	
True	0.162	5	0.0108	15	69	20	Option A	Mayela	
True	0	6	0.0108	15	69	20	Option A	Mayela	
False	0.1404	6	0.0108	15	69	20	Option A	Mayela	
False	0	6	0.0108	15	69	20	Option A	Mayela	
False	0.1188	6	0.0108	15	69	20	Option A	Mayela	
True	1	1	0.05	16	67	18	Option A	Mayela	
False	0	1	0.05	16	67	18	Option A	Mayela	
True	0	2	0.05	16	67	18	Option A	Mayela	
True	0	3	0.05	16	67	18	Option A	Mayela	
True	0	4	0.05	16	67	18	Option A	Mayela	
True	0	5	0.05	16	67	18	Option A	Mayela	
False	0	5	0.05	16	67	18	Option A	Mayela	
True	-0.6499999	6	0.05	16	67	18	Option A	Mayela	
True	0.5999999	7	0.05	16	67	18	Option A	Mayela	
False	-0.5499999	7	0.05	16	67	18	Option A	Mayela	
True	0.6	1	0.03	16	67	18	Option A	Mayela	
False	-0.5700001	1	0.03	16	67	18	Option A	Mayela	
True	0.5400001	2	0.03	16	67	18	Option A	Mayela	
True	-0.5100001	3	0.03	16	67	18	Option A	Mayela	
False	0.4800001	3	0.03	16	67	18	Option A	Mayela	
False	0	3	0.03	16	67	18	Option A	Mayela	
True	0	4	0.03	16	67	18	Option A	Mayela	
True	-0.3900001	5	0.03	16	67	18	Option A	Mayela	
False	0	5	0.03	16	67	18	Option A	Mayela	
False	-0.3300001	5	0.03	16	67	18	Option A	Mayela	
True	0	1	0.03	16	67	18	Option A	Mayela	
True	-0.5700001	2	0.03	16	67	18	Option A	Mayela	
True	0	3	0.03	16	67	18	Option A	Mayela	
True	-0.5100001	4	0.03	16	67	18	Option A	Mayela	
False	0	4	0.03	16	67	18	Option A	Mayela	
False	-0.4500001	4	0.03	16	67	18	Option A	Mayela	
True	0	5	0.03	16	67	18	Option A	Mayela	
False	0	5	0.03	16	67	18	Option A	Mayela	
False	0	5	0.03	16	67	18	Option A	Mayela	
False	-0.3300001	5	0.03	16	67	18	Option A	Mayela	
True	0.6	1	0.03	16	67	18	Option A	Mayela	
True	0	2	0.03	16	67	18	Option A	Mayela	
True	0	3	0.03	16	67	18	Option A	Mayela	
False	0	3	0.03	16	67	18	Option A	Mayela	
True	0	4	0.03	16	67	18	Option A	Mayela	
False	0	4	0.03	16	67	18	Option A	Mayela	
True	0.4200001	5	0.03	16	67	18	Option A	Mayela	
True	0	6	0.03	16	67	18	Option A	Mayela	
True	0.3600001	7	0.03	16	67	18	Option A	Mayela	
False	-0.3300001	7	0.03	16	67	18	Option A	Mayela	
False	0	0	0.018	16	67	18	Option A	Mayela	
True	-0.342	1	0.018	16	67	18	Option A	Mayela	
True	0	2	0.018	16	67	18	Option A	Mayela	
True	-0.306	3	0.018	16	67	18	Option A	Mayela	
False	0	3	0.018	16	67	18	Option A	Mayela	
True	0	4	0.018	16	67	18	Option A	Mayela	
False	0.252	4	0.018	16	67	18	Option A	Mayela	
True	-0.234	5	0.018	16	67	18	Option A	Mayela	
False	0.216	5	0.018	16	67	18	Option A	Mayela	
True	0	6	0.018	16	67	18	Option A	Mayela	
True	0.36	1	0.018	16	67	18	Option A	Mayela	
True	0	2	0.018	16	67	18	Option A	Mayela	
True	0	3	0.018	16	67	18	Option A	Mayela	
True	0	1	0.05	17	66	18	Option A	Mayela	
True	0	2	0.05	17	66	18	Option A	Mayela	
True	0.9	3	0.05	17	66	18	Option A	Mayela	
True	0	4	0.05	17	66	18	Option A	Mayela	
True	0.8	5	0.05	17	66	18	Option A	Mayela	
True	0	6	0.05	17	66	18	Option A	Mayela	
True	0	7	0.05	17	66	18	Option A	Mayela	
True	-0.6499999	8	0.05	17	66	18	Option A	Mayela	
True	0.5999999	9	0.05	17	66	18	Option A	Mayela	
True	-0.5499999	10	0.05	17	66	18	Option A	Mayela	
True	0	1	0.03	17	66	18	Option A	Mayela	
True	-0.5700001	2	0.03	17	66	18	Option A	Mayela	
True	0.5400001	3	0.03	17	66	18	Option A	Mayela	
False	0	3	0.03	17	66	18	Option A	Mayela	
True	0.4800001	4	0.03	17	66	18	Option A	Mayela	
False	0	4	0.03	17	66	18	Option A	Mayela	
False	0	4	0.03	17	66	18	Option A	Mayela	
True	-0.3900001	5	0.03	17	66	18	Option A	Mayela	
True	0	6	0.03	17	66	18	Option A	Mayela	
True	-0.3300001	7	0.03	17	66	18	Option A	Mayela	
True	0	1	0.018	17	66	18	Option A	Mayela	
True	-0.342	2	0.018	17	66	18	Option A	Mayela	
False	0	2	0.018	17	66	18	Option A	Mayela	
True	-0.306	3	0.018	17	66	18	Option A	Mayela	
True	0.288	4	0.018	17	66	18	Option A	Mayela	
False	0	4	0.018	17	66	18	Option A	Mayela	
True	0	5	0.018	17	66	18	Option A	Mayela	
False	0	5	0.018	17	66	18	Option A	Mayela	
True	0.216	6	0.018	17	66	18	Option A	Mayela	
False	0	6	0.018	17	66	18	Option A	Mayela	
False	0	0	0.018	17	66	18	Option A	Mayela	
True	0	1	0.018	17	66	18	Option A	Mayela	
True	0.324	2	0.018	17	66	18	Option A	Mayela	
False	0	2	0.018	17	66	18	Option A	Mayela	
True	0	3	0.018	17	66	18	Option A	Mayela	
True	0	4	0.018	17	66	18	Option A	Mayela	
False	0	4	0.018	17	66	18	Option A	Mayela	
True	-0.234	5	0.018	17	66	18	Option A	Mayela	
True	0.216	6	0.018	17	66	18	Option A	Mayela	
True	-0.198	7	0.018	17	66	18	Option A	Mayela	
False	0	0	0.0108	17	66	18	Option A	Mayela	
False	0	0	0.0108	17	66	18	Option A	Mayela	
False	0	0	0.0108	17	66	18	Option A	Mayela	
True	0	1	0.0108	17	66	18	Option A	Mayela	
True	0.1728	2	0.0108	17	66	18	Option A	Mayela	
False	0	2	0.0108	17	66	18	Option A	Mayela	
True	0	3	0.0108	17	66	18	Option A	Mayela	
True	-0.1404	4	0.0108	17	66	18	Option A	Mayela	
False	0.1296	4	0.0108	17	66	18	Option A	Mayela	
False	0	4	0.0108	17	66	18	Option A	Mayela	
False	0	0	0.0108	17	66	18	Option A	Mayela	
True	0	1	0.0108	17	66	18	Option A	Mayela	
False	0	1	0.0108	17	66	18	Option A	Mayela	
True	-1	1	0.05	18	67	18	Option A	Mayela	
True	0.95	2	0.05	18	67	18	Option A	Mayela	
True	-0.9	3	0.05	18	67	18	Option A	Mayela	
True	0.85	4	0.05	18	67	18	Option A	Mayela	
True	0	5	0.05	18	67	18	Option A	Mayela	
True	0	6	0.05	18	67	18	Option A	Mayela	
True	0	7	0.05	18	67	18	Option A	Mayela	
True	0.6499999	8	0.05	18	67	18	Option A	Mayela	
True	0	9	0.05	18	67	18	Option A	Mayela	
False	0	9	0.05	18	67	18	Option A	Mayela	
True	0	1	0.03	18	67	18	Option A	Mayela	
True	0	2	0.03	18	67	18	Option A	Mayela	
True	-0.5400001	3	0.03	18	67	18	Option A	Mayela	
True	0.5100001	4	0.03	18	67	18	Option A	Mayela	
True	0	5	0.03	18	67	18	Option A	Mayela	
True	0.4500001	6	0.03	18	67	18	Option A	Mayela	
False	0	6	0.03	18	67	18	Option A	Mayela	
True	0	7	0.03	18	67	18	Option A	Mayela	
False	-0.3600001	7	0.03	18	67	18	Option A	Mayela	
False	0	7	0.03	18	67	18	Option A	Mayela	
True	-0.36	1	0.018	18	67	18	Option A	Mayela	
False	0.342	1	0.018	18	67	18	Option A	Mayela	
True	-0.324	2	0.018	18	67	18	Option A	Mayela	
True	0.306	3	0.018	18	67	18	Option A	Mayela	
True	-0.288	4	0.018	18	67	18	Option A	Mayela	
False	0.27	4	0.018	18	67	18	Option A	Mayela	
True	-0.252	5	0.018	18	67	18	Option A	Mayela	
False	0	5	0.018	18	67	18	Option A	Mayela	
True	0	6	0.018	18	67	18	Option A	Mayela	
True	0	7	0.018	18	67	18	Option A	Mayela	
True	-0.216	1	0.0108	18	67	18	Option A	Mayela	
False	0	1	0.0108	18	67	18	Option A	Mayela	
False	-0.1944	1	0.0108	18	67	18	Option A	Mayela	
True	0.1836	2	0.0108	18	67	18	Option A	Mayela	
False	0	2	0.0108	18	67	18	Option A	Mayela	
True	0	3	0.0108	18	67	18	Option A	Mayela	
True	-0.1512	4	0.0108	18	67	18	Option A	Mayela	
True	0	5	0.0108	18	67	18	Option A	Mayela	
False	-0.1296	5	0.0108	18	67	18	Option A	Mayela	
False	0	5	0.0108	18	67	18	Option A	Mayela	
True	-0.216	1	0.0108	18	67	18	Option A	Mayela	
False	0.2052	1	0.0108	18	67	18	Option A	Mayela	
True	0	2	0.0108	18	67	18	Option A	Mayela	
False	0	2	0.0108	18	67	18	Option A	Mayela	
True	-0.1728	3	0.0108	18	67	18	Option A	Mayela	
False	0.162	3	0.0108	18	67	18	Option A	Mayela	
True	-0.1512	4	0.0108	18	67	18	Option A	Mayela	
True	0.1404	5	0.0108	18	67	18	Option A	Mayela	
True	-0.1296	6	0.0108	18	67	18	Option A	Mayela	
True	0	7	0.0108	18	67	18	Option A	Mayela	
True	-0.1296	1	0.006480001	18	67	18	Option A	Mayela	
True	0	2	0.006480001	18	67	18	Option A	Mayela	
True	-0.11664	3	0.006480001	18	67	18	Option A	Mayela	
True	0.11016	4	0.006480001	18	67	18	Option A	Mayela	
True	-1	1	0.05	19	68	18	Option A	Eva	
True	0	2	0.05	19	68	18	Option A	Eva	
True	-0.9	3	0.05	19	68	18	Option A	Eva	
True	0	4	0.05	19	68	18	Option A	Eva	
True	-0.8	5	0.05	19	68	18	Option A	Eva	
True	0	6	0.05	19	68	18	Option A	Eva	
True	0	7	0.05	19	68	18	Option A	Eva	
True	0.6499999	8	0.05	19	68	18	Option A	Eva	
True	0	9	0.05	19	68	18	Option A	Eva	
True	0	10	0.05	19	68	18	Option A	Eva	
True	0	1	0.03	19	68	18	Option A	Eva	
True	0	2	0.03	19	68	18	Option A	Eva	
True	0	3	0.03	19	68	18	Option A	Eva	
True	0	4	0.03	19	68	18	Option A	Eva	
True	0	5	0.03	19	68	18	Option A	Eva	
True	0.4500001	6	0.03	19	68	18	Option A	Eva	
True	0	7	0.03	19	68	18	Option A	Eva	
True	0.3900001	8	0.03	19	68	18	Option A	Eva	
True	0	9	0.03	19	68	18	Option A	Eva	
True	0.3300001	10	0.03	19	68	18	Option A	Eva	
True	0	1	0.018	19	68	18	Option A	Eva	
True	0	2	0.018	19	68	18	Option A	Eva	
True	0	3	0.018	19	68	18	Option A	Eva	
True	0.306	4	0.018	19	68	18	Option A	Eva	
True	0	5	0.018	19	68	18	Option A	Eva	
True	0	6	0.018	19	68	18	Option A	Eva	
True	-0.252	7	0.018	19	68	18	Option A	Eva	
True	0.234	8	0.018	19	68	18	Option A	Eva	
True	0	9	0.018	19	68	18	Option A	Eva	
True	0	1	0.05	20	68	20	Option A	Eva	
True	0	2	0.05	20	68	20	Option A	Eva	
True	-0.9	3	0.05	20	68	20	Option A	Eva	
True	0	4	0.05	20	68	20	Option A	Eva	
True	-0.8	5	0.05	20	68	20	Option A	Eva	
True	0	6	0.05	20	68	20	Option A	Eva	
True	-0.6999999	7	0.05	20	68	20	Option A	Eva	
True	0.6499999	8	0.05	20	68	20	Option A	Eva	
True	-0.5999999	9	0.05	20	68	20	Option A	Eva	
True	0.5499999	10	0.05	20	68	20	Option A	Eva	
True	-0.6	1	0.03	20	68	20	Option A	Eva	
True	0.5700001	2	0.03	20	68	20	Option A	Eva	
True	0	3	0.03	20	68	20	Option A	Eva	
True	0	4	0.03	20	68	20	Option A	Eva	
True	0	5	0.03	20	68	20	Option A	Eva	
True	0	6	0.03	20	68	20	Option A	Eva	
True	0	7	0.03	20	68	20	Option A	Eva	
True	0.3900001	8	0.03	20	68	20	Option A	Eva	
True	-0.3600001	9	0.03	20	68	20	Option A	Eva	
True	0.3300001	10	0.03	20	68	20	Option A	Eva	
True	-0.36	1	0.018	20	68	20	Option A	Eva	
True	0.342	2	0.018	20	68	20	Option A	Eva	
True	0	3	0.018	20	68	20	Option A	Eva	
True	0	4	0.018	20	68	20	Option A	Eva	
True	-0.288	5	0.018	20	68	20	Option A	Eva	
True	0	6	0.018	20	68	20	Option A	Eva	
True	0	7	0.018	20	68	20	Option A	Eva	
True	0	8	0.018	20	68	20	Option A	Eva	
True	0	9	0.018	20	68	20	Option A	Eva	
True	0.198	10	0.018	20	68	20	Option A	Eva	
True	0	1	0.0108	20	68	20	Option A	Eva	
True	0	2	0.0108	20	68	20	Option A	Eva	
True	0	3	0.0108	20	68	20	Option A	Eva	
True	0	4	0.0108	20	68	20	Option A	Eva	
True	0	5	0.0108	20	68	20	Option A	Eva	
True	0.162	6	0.0108	20	68	20	Option A	Eva	
True	0	7	0.0108	20	68	20	Option A	Eva	
True	0.1404	8	0.0108	20	68	20	Option A	Eva	
True	-0.1296	9	0.0108	20	68	20	Option A	Eva	
True	0.1188	10	0.0108	20	68	20	Option A	Eva	
True	-0.1296	1	0.006480001	20	68	20	Option A	Eva	
True	-1	1	0.05	21	64	18	Option A	Eva	
True	0.95	2	0.05	21	64	18	Option A	Eva	
True	0	3	0.05	21	64	18	Option A	Eva	
True	0	4	0.05	21	64	18	Option A	Eva	
True	-0.8	5	0.05	21	64	18	Option A	Eva	
True	0.7499999	6	0.05	21	64	18	Option A	Eva	
True	-0.6999999	7	0.05	21	64	18	Option A	Eva	
True	0.6499999	8	0.05	21	64	18	Option A	Eva	
True	-0.5999999	9	0.05	21	64	18	Option A	Eva	
True	0	10	0.05	21	64	18	Option A	Eva	
True	0	1	0.03	21	64	18	Option A	Eva	
True	0.5700001	2	0.03	21	64	18	Option A	Eva	
True	0	3	0.03	21	64	18	Option A	Eva	
True	0	4	0.03	21	64	18	Option A	Eva	
True	-0.4800001	5	0.03	21	64	18	Option A	Eva	
True	0.4500001	6	0.03	21	64	18	Option A	Eva	
True	-0.4200001	7	0.03	21	64	18	Option A	Eva	
True	0.3900001	8	0.03	21	64	18	Option A	Eva	
True	-0.3600001	9	0.03	21	64	18	Option A	Eva	
True	0.3300001	10	0.03	21	64	18	Option A	Eva	
True	-0.36	1	0.018	21	64	18	Option A	Eva	
True	0	2	0.018	21	64	18	Option A	Eva	
True	0	3	0.018	21	64	18	Option A	Eva	
True	0	4	0.018	21	64	18	Option A	Eva	
True	0	5	0.018	21	64	18	Option A	Eva	
True	0	6	0.018	21	64	18	Option A	Eva	
True	0	7	0.018	21	64	18	Option A	Eva	
True	0.234	8	0.018	21	64	18	Option A	Eva	
True	-0.216	9	0.018	21	64	18	Option A	Eva	
True	0	10	0.018	21	64	18	Option A	Eva	
True	-0.216	1	0.0108	21	64	18	Option A	Eva	
True	0.2052	2	0.0108	21	64	18	Option A	Eva	
True	-0.1944	3	0.0108	21	64	18	Option A	Eva	
True	0.1836	4	0.0108	21	64	18	Option A	Eva	
True	0	5	0.0108	21	64	18	Option A	Eva	
True	0.162	6	0.0108	21	64	18	Option A	Eva	
True	0	7	0.0108	21	64	18	Option A	Eva	
